"Sample","Time","Decoder","Ann Row","Ann Class","Value",
"46712","2.336 s","Timing","Times","Time","2.600 ms (384.615 Hz)",
"46764","2.338 s","Timing","Times","Time","2.600 ms (384.615 Hz)",
"46816","2.341 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"46839","2.342 s","Timing","Times","Time","2.850 ms (350.877 Hz)",
"46896","2.345 s","Timing","Times","Time","1.200 ms (833.333 Hz)",
"46920","2.346 s","Timing","Times","Time","1.100 ms (909.091 Hz)",
"46942","2.347 s","Timing","Times","Time","1.200 ms (833.333 Hz)",
"46966","2.348 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"46989","2.349 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"47012","2.351 s","Timing","Times","Time","2.850 ms (350.877 Hz)",
"47069","2.353 s","Timing","Times","Time","1.200 ms (833.333 Hz)",
"47093","2.355 s","Timing","Times","Time","2.850 ms (350.877 Hz)",
"47150","2.357 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
